380,0.171
381,0.1771
382,0.1832
383,0.1893
384,0.1954
385,0.2015
386,0.2076
387,0.2137
388,0.2198
389,0.2259
390,0.232
391,0.2453
392,0.2586
393,0.2719
394,0.2852
395,0.2985
396,0.3118
397,0.3251
398,0.3384
399,0.3517
400,0.365
401,0.3792
402,0.3934
403,0.4076
404,0.4218
405,0.436
406,0.4502
407,0.4644
408,0.4786
409,0.4928
410,0.507
411,0.513
412,0.519
413,0.525
414,0.531
415,0.537
416,0.543
417,0.549
418,0.555
419,0.561
420,0.567
421,0.5686
422,0.5702
423,0.5718
424,0.5734
425,0.575
426,0.5766
427,0.5782
428,0.5798
429,0.5814
430,0.583
431,0.5835
432,0.584
433,0.5845
434,0.585
435,0.5855
436,0.586
437,0.5865
438,0.587
439,0.5875
440,0.588
441,0.5882
442,0.5884
443,0.5886
444,0.5888
445,0.589
446,0.5892
447,0.5894
448,0.5896
449,0.5898
450,0.59
451,0.5901
452,0.5902
453,0.5903
454,0.5904
455,0.5905
456,0.5906
457,0.5907
458,0.5908
459,0.5909
460,0.591
461,0.5909
462,0.5908
463,0.5907
464,0.5906
465,0.5905
466,0.5904
467,0.5903
468,0.5902
469,0.5901
470,0.59
471,0.5898
472,0.5896
473,0.5894
474,0.5892
475,0.589
476,0.5888
477,0.5886
478,0.5884
479,0.5882
480,0.588
481,0.588
482,0.588
483,0.588
484,0.588
485,0.588
486,0.588
487,0.588
488,0.588
489,0.588
490,0.588
491,0.5881
492,0.5882
493,0.5883
494,0.5884
495,0.5885
496,0.5886
497,0.5887
498,0.5888
499,0.5889
500,0.589
501,0.589
502,0.589
503,0.589
504,0.589
505,0.589
506,0.589
507,0.589
508,0.589
509,0.589
510,0.589
511,0.5892
512,0.5894
513,0.5896
514,0.5898
515,0.59
516,0.5902
517,0.5904
518,0.5906
519,0.5908
520,0.591
521,0.5909
522,0.5908
523,0.5907
524,0.5906
525,0.5905
526,0.5904
527,0.5903
528,0.5902
529,0.5901
530,0.59
531,0.59
532,0.59
533,0.59
534,0.59
535,0.59
536,0.59
537,0.59
538,0.59
539,0.59
540,0.59
541,0.59
542,0.59
543,0.59
544,0.59
545,0.59
546,0.59
547,0.59
548,0.59
549,0.59
550,0.59
551,0.5899
552,0.5898
553,0.5897
554,0.5896
555,0.5895
556,0.5894
557,0.5893
558,0.5892
559,0.5891
560,0.589
561,0.5892
562,0.5894
563,0.5896
564,0.5898
565,0.59
566,0.5902
567,0.5904
568,0.5906
569,0.5908
570,0.591
571,0.5909
572,0.5908
573,0.5907
574,0.5906
575,0.5905
576,0.5904
577,0.5903
578,0.5902
579,0.5901
580,0.59
581,0.59
582,0.59
583,0.59
584,0.59
585,0.59
586,0.59
587,0.59
588,0.59
589,0.59
590,0.59
591,0.5897
592,0.5894
593,0.5891
594,0.5888
595,0.5885
596,0.5882
597,0.5879
598,0.5876
599,0.5873
600,0.587
601,0.5868
602,0.5866
603,0.5864
604,0.5862
605,0.586
606,0.5858
607,0.5856
608,0.5854
609,0.5852
610,0.585
611,0.5848
612,0.5846
613,0.5844
614,0.5842
615,0.584
616,0.5838
617,0.5836
618,0.5834
619,0.5832
620,0.583
621,0.5827
622,0.5824
623,0.5821
624,0.5818
625,0.5815
626,0.5812
627,0.5809
628,0.5806
629,0.5803
630,0.58
631,0.5798
632,0.5796
633,0.5794
634,0.5792
635,0.579
636,0.5788
637,0.5786
638,0.5784
639,0.5782
640,0.578
641,0.5778
642,0.5776
643,0.5774
644,0.5772
645,0.577
646,0.5768
647,0.5766
648,0.5764
649,0.5762
650,0.576
651,0.5758
652,0.5756
653,0.5754
654,0.5752
655,0.575
656,0.5748
657,0.5746
658,0.5744
659,0.5742
660,0.574
661,0.5738
662,0.5736
663,0.5734
664,0.5732
665,0.573
666,0.5728
667,0.5726
668,0.5724
669,0.5722
670,0.572
671,0.5719
672,0.5718
673,0.5717
674,0.5716
675,0.5715
676,0.5714
677,0.5713
678,0.5712
679,0.5711
680,0.571
681,0.5708
682,0.5706
683,0.5704
684,0.5702
685,0.57
686,0.5698
687,0.5696
688,0.5694
689,0.5692
690,0.569
691,0.5689
692,0.5688
693,0.5687
694,0.5686
695,0.5685
696,0.5684
697,0.5683
698,0.5682
699,0.5681
700,0.568
701,0.568
702,0.568
703,0.568
704,0.568
705,0.568
706,0.568
707,0.568
708,0.568
709,0.568
710,0.568
711,0.5678
712,0.5676
713,0.5674
714,0.5672
715,0.567
716,0.5668
717,0.5666
718,0.5664
719,0.5662
720,0.566
721,0.566
722,0.566
723,0.566
724,0.566
725,0.566
726,0.566
727,0.566
728,0.566
729,0.566
730,0.566
