383.0212213,0
389.8277546,0.000324644
396.634288,0.004580233
403.4408213,0.014865208
409.6285789,0.033686949
414.2693971,0.056857334
417.6726637,0.079209071
420.4571546,0.101096489
423.5510334,0.127010681
425.8051451,0.149975533
428.1918516,0.175615978
430.5785581,0.203024099
432.5232819,0.228674639
434.3796092,0.252109351
436.2359365,0.27636898
438.0922637,0.300133659
439.948591,0.323898338
441.8049183,0.347663017
443.6612456,0.371427696
445.5175728,0.395192375
447.3739001,0.418792071
449.2302274,0.441401868
451.0865547,0.463186748
452.9428819,0.484971629
454.8876057,0.507723177
457.2743122,0.532957056
459.9556739,0.560835721
462.3129148,0.587650576
464.6112248,0.610568459
466.6443452,0.635040885
469.0310516,0.660822744
471.4177581,0.686958138
473.362482,0.710581741
475.2188092,0.732366621
477.0751365,0.754151501
478.9314638,0.775936382
480.8761876,0.799418571
483.1744975,0.824174838
485.2076179,0.849071507
487.800583,0.874850226
489.8219171,0.898923504
492.2351426,0.923977181
495.0196335,0.947844398
498.4229002,0.970856068
503.6824941,0.992278996
510.4890274,0.992664978
515.4392335,0.970888118
518.2237244,0.950308857
520.6369499,0.927154439
522.2457668,0.906933646
524.1020941,0.886647807
525.9584214,0.864547152
527.8147487,0.840301715
529.6710759,0.81457143
531.5274032,0.786201413
533.1362202,0.760305198
534.9306699,0.733584777
536.7869971,0.703399944
538.5814468,0.675788614
539.8808759,0.652184483
541.1184275,0.631401328
542.355979,0.610618174
543.5935305,0.589092595
544.831082,0.567567016
546.1305111,0.544160865
547.8630832,0.518628086
549.2243899,0.492697929
550.956962,0.46736313
552.565779,0.440312032
554.1745959,0.413920868
556.190037,0.385504321
558.1347608,0.355531948
559.7435778,0.330988595
561.7590188,0.304919524
563.7037426,0.278836041
565.5600699,0.25541552
567.4163972,0.233974798
569.361121,0.211049565
571.9540861,0.185982029
574.4881201,0.162139856
577.9355851,0.138225755
581.0294638,0.115469898
584.4327305,0.094629029
588.7641608,0.07229036
594.3331426,0.050187399
600.8302881,0.031998089
607.6368214,0.019245408
614.4433548,0.011442223
621.2498881,0.006248773
628.0564215,0.003215103
634.8629548,0.00198125
641.6694881,0.000477424
648.4760215,0.000503443
655.2825548,0.000529462
662.0890881,-0.000434418
668.8956215,-0.000408399
675.7021548,-0.000382381
682.5086882,-0.000356362
689.3152215,2.96206E-05
696.1217548,0.000685575
702.9282882,0.000711594
709.7348215,0.000737613
716.5413548,0.000763632
723.3478882,0.000789651
730.1544215,0.00081567
736.9609549,0.000301743
743.7674882,0
749.0270821,0
