662,0.49218,0.078234,0.056701
663,0.48962,0.078877,0.057326
664,0.48699,0.079605,0.057929
665,0.4843,0.080419,0.058512
666,0.48151,0.08132,0.059074
667,0.47856,0.082309,0.059616
668,0.4754,0.083388,0.060138
669,0.47198,0.084559,0.06064
670,0.46833,0.085821,0.061122
671,0.46448,0.087177,0.061586
672,0.46048,0.088629,0.062033
673,0.4564,0.090182,0.062469
674,0.45235,0.091843,0.0629
675,0.44845,0.093618,0.063332
676,0.44483,0.095512,0.06377
677,0.44154,0.097532,0.064221
678,0.43853,0.099683,0.064688
679,0.43578,0.10197,0.065179
680,0.43325,0.10437,0.065699
681,0.43091,0.10686,0.066249
682,0.42878,0.10943,0.066828
683,0.42685,0.11206,0.067433
684,0.42512,0.11472,0.068062
685,0.42359,0.11741,0.068711
686,0.42228,0.12013,0.069378
687,0.42117,0.12287,0.070061
688,0.42027,0.12562,0.070757
689,0.41952,0.12838,0.071463
690,0.41891,0.13115,0.072175
691,0.41839,0.13389,0.072884
692,0.41793,0.13659,0.073581
693,0.41749,0.13925,0.074256
694,0.41704,0.14183,0.074902
695,0.41654,0.14432,0.075509
696,0.41596,0.14671,0.076067
697,0.41526,0.14898,0.076568
698,0.41444,0.1511,0.077003
699,0.4135,0.15307,0.077365
700,0.41241,0.15488,0.077652
701,0.41119,0.15651,0.077864
702,0.40981,0.15796,0.077999
703,0.40828,0.15925,0.078056
704,0.40659,0.16036,0.078036
705,0.40473,0.1613,0.077936
706,0.40268,0.16207,0.077756
707,0.40044,0.16267,0.077495
708,0.39799,0.16311,0.077154
709,0.39533,0.16338,0.076743
710,0.39244,0.1635,0.076273
711,0.38935,0.16348,0.075754
712,0.38615,0.16334,0.075197
713,0.3829,0.16307,0.074613
714,0.3797,0.1627,0.074014
715,0.37661,0.16222,0.07341
716,0.37364,0.16166,0.072812
717,0.3708,0.16101,0.07223
718,0.36807,0.16031,0.071671
719,0.36545,0.15958,0.07114
720,0.36294,0.15882,0.070641
721,0.36058,0.15807,0.07018
722,0.35838,0.15734,0.069762
723,0.35639,0.15666,0.069391
724,0.35462,0.15605,0.069072
725,0.35311,0.15553,0.068811
726,0.35189,0.15511,0.068612
727,0.35097,0.15481,0.068477
728,0.35034,0.15463,0.068406
729,0.34998,0.15458,0.068399
730,0.34989,0.15466,0.068456
731,0.35004,0.15488,0.068578
732,0.35041,0.15524,0.068765
733,0.351,0.15575,0.069017
734,0.3518,0.15641,0.069335
735,0.35277,0.15723,0.069717
736,0.35391,0.1582,0.070162
737,0.35519,0.15932,0.070664
738,0.35657,0.16058,0.071217
739,0.35802,0.16198,0.071817
740,0.35952,0.16351,0.072457
741,0.36103,0.16516,0.073133
742,0.36251,0.16693,0.073838
743,0.36395,0.16881,0.074568
744,0.3653,0.17079,0.075318
745,0.36654,0.17285,0.076084
746,0.36768,0.17499,0.076868
747,0.3687,0.1772,0.07767
748,0.36959,0.17945,0.078492
749,0.37036,0.18174,0.079333
750,0.37099,0.18405,0.080195
751,0.37149,0.18638,0.081078
752,0.37184,0.18871,0.081984
753,0.37203,0.19103,0.082913
754,0.37209,0.19333,0.083867
755,0.372,0.1956,0.084852
756,0.37178,0.19784,0.085875
757,0.37144,0.20004,0.086939
758,0.37099,0.20218,0.088051
759,0.37043,0.20427,0.089217
760,0.36977,0.2063,0.090441
761,0.36903,0.20827,0.09173
762,0.3682,0.21018,0.093089
763,0.3673,0.21203,0.094529
764,0.36634,0.21384,0.096065
765,0.36532,0.2156,0.097719
766,0.36426,0.21733,0.099508
767,0.36317,0.21903,0.10145
768,0.36205,0.22071,0.10357
769,0.36092,0.22237,0.10588
770,0.35978,0.22404,0.10839
771,0.35864,0.22572,0.11112
772,0.35751,0.22742,0.11406
773,0.35641,0.22916,0.11723
774,0.35533,0.23094,0.12063
775,0.35429,0.23278,0.12429
776,0.35329,0.23467,0.12825
777,0.35234,0.23661,0.13254
778,0.35146,0.23862,0.13722
779,0.35064,0.24069,0.14238
780,0.3499,0.24282,0.14809
781,0.34925,0.24502,0.15445
782,0.34867,0.24728,0.16153
783,0.34817,0.24959,0.16923
784,0.34774,0.25192,0.17691
785,0.34738,0.25428,0.18437
786,0.3471,0.25665,0.19217
787,0.34688,0.25902,0.1999
788,0.34673,0.26138,0.20683
789,0.34664,0.26373,0.21376
790,0.34661,0.26607,0.22178
791,0.34662,0.26837,0.2304
792,0.34665,0.27064,0.2384
793,0.34667,0.27285,0.24616
794,0.34668,0.27499,0.25403
795,0.34665,0.27703,0.26137
796,0.34657,0.27897,0.26799
797,0.3464,0.28078,0.27424
798,0.34615,0.28245,0.28018
799,0.34578,0.28397,0.28559
800,0.34529,0.28536,0.29037
801,0.34468,0.28661,0.29461
802,0.34395,0.2877,0.29849
803,0.3431,0.28865,0.30212
804,0.34212,0.28945,0.30545
805,0.34101,0.2901,0.30845
806,0.33977,0.2906,0.31106
807,0.33839,0.29094,0.31324
808,0.33688,0.29112,0.315
809,0.33523,0.29116,0.31638
810,0.33345,0.29106,0.31741
811,0.33152,0.29083,0.31813
812,0.32946,0.29047,0.31859
813,0.32724,0.28999,0.31883
814,0.32489,0.28939,0.31887
815,0.32241,0.28869,0.31877
816,0.31983,0.28789,0.31851
817,0.31719,0.28699,0.31811
818,0.31451,0.28601,0.31756
819,0.31183,0.28496,0.31688
820,0.30918,0.28385,0.31606
821,0.30658,0.28269,0.31511
822,0.30402,0.28148,0.31404
823,0.30153,0.28025,0.31284
824,0.29909,0.27899,0.31153
825,0.29672,0.27773,0.31011
826,0.29441,0.27646,0.30859
827,0.29218,0.2752,0.30699
828,0.29003,0.27395,0.30531
829,0.28797,0.27271,0.30358
830,0.28599,0.2715,0.30179
831,0.28411,0.27032,0.29997
832,0.28232,0.26917,0.29812
833,0.28064,0.26807,0.29626
834,0.27905,0.26701,0.29439
835,0.27756,0.266,0.29253
836,0.27616,0.26503,0.29069
837,0.27486,0.26411,0.28887
838,0.27366,0.26321,0.28709
839,0.27255,0.26235,0.28536
840,0.27153,0.2615,0.28367
841,0.27059,0.26067,0.28202
842,0.2697,0.25985,0.2804
843,0.26886,0.25903,0.2788
844,0.26805,0.25822,0.27723
845,0.26725,0.2574,0.27567
846,0.26646,0.25656,0.27412
847,0.26564,0.25572,0.27258
848,0.26479,0.25486,0.27104
849,0.26389,0.25398,0.26951
850,0.26293,0.25308,0.26799
851,0.26189,0.25214,0.26647
852,0.26495,0.25118,0.26495
853,0.26344,0.25019,0.26344
854,0.26193,0.24916,0.26193
855,0.26042,0.2481,0.26042
856,0.25891,0.24701,0.25891
857,0.25739,0.2459,0.25739
858,0.25588,0.24475,0.25588
859,0.25435,0.24359,0.25435
860,0.25282,0.2424,0.25282
861,0.25128,0.2412,0.25128
862,0.24973,0.23997,0.24973
863,0.24817,0.23873,0.24817
864,0.24659,0.23746,0.24659
865,0.245,0.23617,0.245
866,0.2434,0.23484,0.2434
867,0.24179,0.23349,0.24179
868,0.24016,0.2321,0.24016
869,0.23851,0.23066,0.23851
870,0.23686,0.22919,0.23686
871,0.23518,0.22767,0.23518
872,0.23349,0.22611,0.23349
873,0.23177,0.2245,0.23177
874,0.23002,0.22284,0.23002
875,0.22824,0.22113,0.22824
876,0.22643,0.21937,0.22643
877,0.22457,0.21755,0.22457
878,0.22267,0.21569,0.22267
879,0.22073,0.21376,0.22073
880,0.21874,0.21178,0.21874
881,0.21671,0.20974,0.21671
882,0.21464,0.20763,0.21464
883,0.21252,0.20546,0.21252
884,0.21035,0.20321,0.21035
885,0.20814,0.20089,0.20814
886,0.20588,0.1985,0.20588
887,0.20359,0.19606,0.20359
888,0.20124,0.19357,0.20124
889,0.19886,0.19103,0.19886
890,0.19644,0.18847,0.19644
891,0.194,0.18588,0.194
892,0.19153,0.18329,0.19153
893,0.18906,0.18072,0.18906
894,0.18659,0.17817,0.18659
895,0.18412,0.17567,0.18412
896,0.18166,0.1732,0.18166
897,0.17921,0.17078,0.17921
898,0.17676,0.16839,0.17676
899,0.17431,0.16603,0.17431
900,0.17189,0.16369,0.17189
901,0.16949,0.16138,0.16949
902,0.16713,0.15911,0.16713
903,0.16481,0.15689,0.16481
904,0.16255,0.15473,0.16255
905,0.16036,0.15266,0.16036
906,0.15823,0.15066,0.15823
907,0.15616,0.14876,0.15616
908,0.15416,0.14694,0.15416
909,0.15222,0.14519,0.15222
910,0.15034,0.14352,0.15034
911,0.14854,0.14192,0.14854
912,0.14679,0.14038,0.14679
913,0.1451,0.13889,0.1451
914,0.14347,0.13746,0.14347
915,0.14189,0.13608,0.14189
916,0.14036,0.13474,0.14036
917,0.13887,0.13343,0.13887
918,0.13743,0.13216,0.13743
919,0.13603,0.13091,0.13603
920,0.13466,0.12969,0.13466
921,0.13332,0.12848,0.13332
922,0.13201,0.12728,0.13201
923,0.13072,0.12609,0.13072
924,0.12945,0.12491,0.12945
925,0.12818,0.12373,0.12818
926,0.12693,0.12255,0.12693
927,0.12568,0.12136,0.12568
928,0.12442,0.12017,0.12442
929,0.12316,0.11897,0.12316
930,0.1219,0.11776,0.1219
931,0.12062,0.11654,0.12062
932,0.11934,0.11529,0.11934
933,0.11803,0.11403,0.11803
934,0.11671,0.11275,0.11671
935,0.11537,0.11144,0.11537
936,0.114,0.1101,0.114
937,0.11261,0.10873,0.11261
938,0.1112,0.1112,0.1112
939,0.10976,0.10976,0.10976
940,0.1083,0.1083,0.1083
941,0.10683,0.10683,0.10683
942,0.10533,0.10533,0.10533
943,0.10382,0.10382,0.10382
944,0.1023,0.1023,0.1023
945,0.10076,0.10076,0.10076
946,0.099207,0.099207,0.099207
947,0.097651,0.097651,0.097651
948,0.096089,0.096089,0.096089
949,0.094527,0.094527,0.094527
950,0.092965,0.092965,0.092965
951,0.091409,0.091409,0.091409
952,0.08986,0.08986,0.08986
953,0.088322,0.088322,0.088322
954,0.086798,0.086798,0.086798
955,0.085292,0.085292,0.085292
956,0.083808,0.083808,0.083808
957,0.082349,0.082349,0.082349
958,0.080918,0.080918,0.080918
959,0.079519,0.079519,0.079519
960,0.078156,0.078156,0.078156
961,0.076827,0.076827,0.076827
962,0.075531,0.075531,0.075531
963,0.074265,0.074265,0.074265
964,0.073026,0.073026,0.073026
965,0.071813,0.071813,0.071813
966,0.070622,0.070622,0.070622
967,0.069451,0.069451,0.069451
968,0.068297,0.068297,0.068297
969,0.067159,0.067159,0.067159
970,0.066034,0.066034,0.066034
971,0.064923,0.064923,0.064923
972,0.063825,0.063825,0.063825
973,0.062739,0.062739,0.062739
974,0.061666,0.061666,0.061666
975,0.060604,0.060604,0.060604
976,0.059555,0.059555,0.059555
977,0.058516,0.058516,0.058516
978,0.057489,0.057489,0.057489
979,0.056472,0.056472,0.056472
980,0.055465,0.055465,0.055465
981,0.054467,0.054467,0.054467
982,0.053478,0.053478,0.053478
983,0.052498,0.052498,0.052498
984,0.051525,0.051525,0.051525
985,0.050559,0.050559,0.050559
986,0.0496,0.0496,0.0496
987,0.048647,0.048647,0.048647
988,0.0477,0.0477,0.0477
989,0.046758,0.046758,0.046758
990,0.045823,0.045823,0.045823
991,0.044893,0.044893,0.044893
992,0.04397,0.04397,0.04397
993,0.043054,0.043054,0.043054
994,0.042144,0.042144,0.042144
995,0.041242,0.041242,0.041242
996,0.040346,0.040346,0.040346
997,0.039458,0.039458,0.039458
998,0.03858,0.03858,0.03858
999,0.037713,0.037713,0.037713
1000,0.036858,0.036858,0.036858
1001,0.036018,0.036018,0.036018
1002,0.035195,0.035195,0.035195
1003,0.03439,0.03439,0.03439
1004,0.033605,0.033605,0.033605
1005,0.032842,0.032842,0.032842
1006,0.032102,0.032102,0.032102
1007,0.031384,0.031384,0.031384
1008,0.030686,0.030686,0.030686
1009,0.030007,0.030007,0.030007
1010,0.029345,0.029345,0.029345
1011,0.028698,0.028698,0.028698
1012,0.028065,0.028065,0.028065
1013,0.027443,0.027443,0.027443
1014,0.02683,0.02683,0.02683
1015,0.026226,0.026226,0.026226
1016,0.02563,0.02563,0.02563
1017,0.025041,0.025041,0.025041
1018,0.024461,0.024461,0.024461
1019,0.023888,0.023888,0.023888
1020,0.023322,0.023322,0.023322
1021,0.022765,0.022765,0.022765
1022,0.022215,0.022215,0.022215
1023,0.021673,0.021673,0.021673
1024,0.021139,0.021139,0.021139
1025,0.020612,0.020612,0.020612
1026,0.020093,0.020093,0.020093
1027,0.019581,0.019581,0.019581
1028,0.019075,0.019075,0.019075
1029,0.018576,0.018576,0.018576
1030,0.018083,0.018083,0.018083
1031,0.017596,0.017596,0.017596
1032,0.017115,0.017115,0.017115
1033,0.016639,0.016639,0.016639
1034,0.016168,0.016168,0.016168
1035,0.015704,0.015704,0.015704
1036,0.015245,0.015245,0.015245
1037,0.014792,0.014792,0.014792
1038,0.014346,0.014346,0.014346
1039,0.013908,0.013908,0.013908
1040,0.013476,0.013476,0.013476
1041,0.013052,0.013052,0.013052
1042,0.012636,0.012636,0.012636
1043,0.012228,0.012228,0.012228
1044,0.011828,0.011828,0.011828
1045,0.011437,0.011437,0.011437
1046,0.011055,0.011055,0.011055
1047,0.010682,0.010682,0.010682
1048,0.010319,0.010319,0.010319
1049,0.0099647,0.0099647,0.0099647
1050,0.0096205,0.0096205,0.0096205
1051,0.0092862,0.0092862,0.0092862
1052,0.0089622,0.0089622,0.0089622
1053,0.0086483,0.0086483,0.0086483
1054,0.0083445,0.0083445,0.0083445
1055,0.0080508,0.0080508,0.0080508
1056,0.0077673,0.0077673,0.0077673
1057,0.0074937,0.0074937,0.0074937
1058,0.0072303,0.0072303,0.0072303
1059,0.0069768,0.0069768,0.0069768
1060,0.0067333,0.0067333,0.0067333
1061,0.0064997,0.0064997,0.0064997
1062,0.0062754,0.0062754,0.0062754
1063,0.00606,0.00606,0.00606
1064,0.0058529,0.0058529,0.0058529
1065,0.0056536,0.0056536,0.0056536
1066,0.0054614,0.0054614,0.0054614
1067,0.005276,0.005276,0.005276
1068,0.0050968,0.0050968,0.0050968
1069,0.0049232,0.0049232,0.0049232
1070,0.0047549,0.0047549,0.0047549
1071,0.0045923,0.0045923,0.0045923
1072,0.0044358,0.0044358,0.0044358
1073,0.004286,0.004286,0.004286
1074,0.0041436,0.0041436,0.0041436
1075,0.0040089,0.0040089,0.0040089
1076,0.0038827,0.0038827,0.0038827
1077,0.0037653,0.0037653,0.0037653
1078,0.0036574,0.0036574,0.0036574
1079,0.0035592,0.0035592,0.0035592
1080,0.0034693,0.0034693,0.0034693
1081,0.0033857,0.0033857,0.0033857
1082,0.0033063,0.0033063,0.0033063
1083,0.0032292,0.0032292,0.0032292
1084,0.0031521,0.0031521,0.0031521
1085,0.0030732,0.0030732,0.0030732
1086,0.0029903,0.0029903,0.0029903
1087,0.0029013,0.0029013,0.0029013
1088,0.0028044,0.0028044,0.0028044
1089,0.0026973,0.0026973,0.0026973
1090,0.0025781,0.0025781,0.0025781
1091,0.0024447,0.0024447,0.0024447
1092,0.002295,0.002295,0.002295
1093,0.002127,0.002127,0.002127
1094,0.0019388,0.0019388,0.0019388
1095,0.0017281,0.0017281,0.0017281
